num,VideoID,Title,Team1,Team2,LeagueNum
2527,2547,[22/23 PL 22R] 브라이튼 vs 본머스 미토마 주요장면,34,51,1
2528,2548,[22/23 PL 22R] 에버튼 vs 아스날 타코우스키 주요장면,43,28,1
2529,2549,[22/23 PL 22R] 첼시 vs 풀럼 팀 림 주요장면,38,37,1
2530,2550,[22/23 PL 21R] 풀럼 vs 토트넘 해리 케인 주요장면,37,32,1
2531,2551,[22/23 PL 21R] 아스날 vs 맨유 은케티아 주요장면,28,30,1
2532,2552,[22/23 PL 21R] 아스날 vs 맨유 부카요 사카 주요장면,28,30,1
2533,2553,[22/23 PL 21R] 맨시티 vs 울버햄튼 홀란드 주요장면,29,40,1
2534,2554,[22/23 PL 21R] 리즈 vs 브렌트포드 다비드 라야 주요장면,42,36,1
2535,2555,[22/23 PL 21R] C.팰리스 vs 뉴캐슬 트리피어 주요장면,39,31,1
2536,2556,[22/23 PL 21R] 레스터 vs 브라이튼 미토마 주요장면,45,34,1
2537,2557,[22/23 PL 21R] 사우스햄튼 vs A.빌라 에밀리아노 마르티네스 주요장면,41,33,1
2538,2558,[22/23 PL 21R] 웨스트햄 vs 에버튼 제로드 보웬 주요장면,41,43,1
2539,2559,[22/23 PL 21R] 리버풀 vs 첼시 티아구 실바 주요장면,35,38,1
2540,2560,[22/23 PL 7R] 맨시티 vs 토트넘 마레즈 주요장면,29,32,1
2541,2561,[22/23 PL 7R] C.팰리스 vs 맨유 브루노 페르난데스 주요장면,39,30,1
2542,2562,[22/23 PL 20R] 토트넘 vs 아스날 외데고르 주요장면,32,28,1
2543,2563,[22/23 PL 20R] 토트넘 vs 아스날 램즈데일 주요장면,32,28,1
2544,2564,[22/23 PL 20R] 첼시 vs C.팰리스 하베르츠 주요장면,38,39,1
2545,2565,[22/23 PL 20R] 첼시 vs C.팰리스 케파 주요장면,38,39,1
2546,2566,[22/23 PL 20R] 뉴캐슬 vs 풀럼 파비안 셰어 주요장면,31,37,1
2547,2567,[22/23 PL 20R] 브라이튼 vs 리버풀 솔리 마치 주요장면,34,35,1
2548,2568,[22/23 PL 20R] 브라이튼 vs 리버풀 미토마 주요장면,34,35,1
2549,2569,[22/23 PL 20R] 울버햄튼 vs 웨스트햄 황희찬 주요장면,40,41,1
2550,2570,[22/23 PL 20R] 울버햄튼 vs 웨스트햄 네베스 주요장면,40,41,1
2551,2571,[22/23 PL 20R] 에버튼 vs S.햄튼 워드-프라우스 주요장면,43,41,1
2552,2572,[22/23 PL 20R] 브렌트포드 vs 본머스 아이반 토니 주요장면,36,51,1
2553,2573,[22/23 PL 20R] 맨유 vs 맨시티 래시포드 주요장면,30,29,1
2554,2574,[22/23 PL 20R] A.빌라 vs 리즈 리언 베일리 주요장면,33,42,1
2555,2575,[22/23 PL 7R] 풀럼 vs 첼시 카를로스 비니시우스 주요장면,37,38,1
2556,2576,[22/23 PL 7R] 풀럼 vs 첼시 레노 주요장면,37,38,1
2557,2577,[22/23 PL 19R] 첼시 vs 맨시티 마레즈 주요장면,38,29,1
2558,2578,[22/23 PL 19R] C.팰리스 vs 토트넘 해리 케인 주요장면,39,32,1
2559,2579,[22/23 PL 19R] C.팰리스 vs 토트넘 손흥민 주요장면,39,32,1
2560,2580,[22/23 PL 19R] A.빌라 vs 울버햄튼 포덴스 주요장면,33,40,1
2561,2581,[22/23 PL 19R] 맨유 vs 본머스 루크 쇼 주요장면,30,51,1
2562,2582,[22/23 PL 19R] 아스날 vs 뉴캐슬 파비안 셰어 주요장면,28,31,1
2563,2583,[22/23 PL 19R] 레스터 vs 풀럼 레노 주요장면,45,37,1
2564,2584,[22/23 PL 19R] 브렌트포드 vs 리버풀 위사 주요장면,36,35,1
2565,2585,[22/23 PL 18R] 노팅엄 vs 첼시 브레넌 존슨 주요장면,44,38,1
2566,2586,[22/23 PL 18R] 토트넘 vs A.빌라 손흥민 주요장면,32,33,1
2567,2587,[22/23 PL 18R] 토트넘 vs A.빌라 부엔디아 주요장면,32,33,1
2568,2588,[22/23 PL 18R] 맨시티 vs 에버튼 홀란드 주요장면,29,43,1
2569,2589,[22/23 PL 18R] 브라이튼 vs 아스날 외데고르 주요장면,34,28,1
2570,2590,[22/23 PL 18R] 브라이튼 vs 아스날 미토마 주요장면,34,28,1
2571,2591,[22/23 PL 18R] 풀럼 vs 사우스햄튼 팔리냐 주요장면,37,41,1
2572,2592,[22/23 PL 18R] 뉴캐슬 vs 리즈 멜리에 주요장면,31,42,1
2573,2593,[22/23 PL 18R] 울버햄튼 vs 맨유 래시포드 주요장면,40,30,1
2574,2594,[22/23 PL 18R] 리버풀 vs 레스터 아놀드 주요장면,35,45,1
2575,2595,[22/23 PL 17R] 리즈 vs 맨시티 홀란드 주요장면,42,29,1
2576,2596,[22/23 PL 17R] 맨유 vs 노팅엄 래시포드 주요장면,30,44,1
2577,2597,[22/23 PL 17R] 첼시 vs 본머스 마운트 주요장면,38,51,1
2578,2598,[22/23 PL 17R] 아스날 vs 웨스트햄 외데고르 주요장면,28,41,1
2579,2599,[22/23 PL 17R] A.빌라 vs 리버풀 모하메드 살라 주요장면,33,35,1
2580,2600,[22/23 PL 17R] 레스터 vs 뉴캐슬 조엘링톤 주요장면,45,31,1
2581,2601,[22/23 PL 17R] 에버튼 vs 울버햄튼 아이트-누리 주요장면,43,40,1
2582,2602,[22/23 PL 17R] 사우스햄튼 vs 브라이튼 솔리 마치 주요장면,41,34,1
2583,2603,[22/23 PL 17R] 브렌트포드 vs 토트넘 해리 케인 주요장면,36,32,1
2584,2604,[22/23 PL 17R] 브렌트포드 vs 토트넘 손흥민 주요장면,36,32,1
2585,2605,[22/23 PL 16R] 풀럼 vs 맨유 가르나초 활약상,37,30,1
2586,2606,[22/23 PL 16R] 풀럼 vs 맨유 에릭센 활약상,37,30,1
2587,2607,[22/23 PL 16R] 풀럼 vs 맨유 데 헤아 활약상,37,30,1
2588,2608,[22/23 PL 16R] 브라이튼 vs A.빌라 대니 잉스 활약상,34,33,1
2589,2609,[22/23 PL 16R] 울버햄튼 vs 아스날 외데고르 활약상,40,28,1
2590,2610,[22/23 PL16R] 뉴캐슬 vs 첼시 조 윌록 활약상,31,38,1
2591,2611,[22/23 PL 16R] 토트넘 vs 리즈 벤탕쿠르 활약상,32,42,1
2592,2612,[22/23 PL 16R] 토트넘 vs 리즈 쿨루셉스키 활약상,32,42,1
2593,2613,[22/23 PL 16R] 리버풀 vs 사우스햄튼 누녜스 활약상,35,41,1
2594,2614,[22/23 PL 16R] 맨시티 vs 브렌트포드 아이반 토니 활약상,29,36,1
2595,2615,[22/23 PL 16R] 웨스트햄 vs 레스터 하비 반스 활약상,41,45,1
2596,2616,[22/23 PL 15R] 토트넘 vs 리버풀 모하메드 살라 활약상,32,35,1
2597,2617,[22/23 PL 15R] 사우스햄튼 vs 뉴캐슬 기마랑이스 활약상,41,31,1
2598,2618,[22/23 PL 15R] A.빌라 vs 맨유 제이콥 램지 활약상,33,30,1
2599,2619,[22/23 PL 15R] 웨스트햄 vs C.팰리스 올리세 활약상,41,39,1
2600,2620,[22/23 PL 15R] 첼시 vs 아스날 마갈량이스 활약상,38,28,1
2601,2621,[22/23 PL 15R] 에버튼 vs 레스터 대니 워드 활약상,43,45,1
2602,2622,[22/23 PL 15R] 에버튼 vs 레스터 매디슨 활약상,43,45,1
2603,2623,[22/23 PL 15R] 맨시티 vs 풀럼 데 브라위너 활약상,29,37,1
2604,2624,[22/23 PL 15R] 리즈 vs 본머스 샘 그린우드 활약상,42,51,1
2605,2625,[22/23 PL 15R] 울버햄튼 vs 브라이튼 미토마 활약상,40,34,1
2606,2626,[22/23 PL 14R] 아스날 vs 노팅엄 제주스 활약상,28,44,1
2607,2627,[22/23 PL 14R] 맨유 vs 웨스트햄 매과이어 활약상,30,41,1
2608,2628,[22/23 PL 14R] 맨유 vs 웨스트햄 데 헤아 활약상,30,41,1
2609,2629,[22/23 PL 14R] 맨유 vs 웨스트햄 래시포드 활약상,30,41,1
2610,2630,[22/23 PL 14R] 아스날 vs 노팅엄 리스 넬슨 활약상,28,44,1
2611,2631,[22/23 PL 14R] 리버풀 vs 리즈 멜리에 활약상,35,42,1
2612,2632,[22/23 PL 14R] 풀럼 vs  에버튼 픽퍼드 활약상,37,43,1
2613,2633,[22/23 PL 14R] 브렌트포드 vs 울버햄튼 후벵 네베스 활약상,36,40,1
2614,2634,[22/23 PL 14R] 브라이튼 vs 첼시 산체스 활약상,34,38,1
2615,2635,[22/23 PL 14R] 본머스 vs 토트넘 벤탕쿠르 활약상,51,32,1
2616,2636,[22/23 PL 14R] 본머스 vs 토트넘 키퍼 무어 활약상,51,32,1
2617,2637,[22/23 PL 14R] 레스터 vs 맨시티 데 브라위너 활약상,45,29,1
2618,2640,[22/23 PL 13R] 웨스트햄 vs 본머스 벤라마 활약상,41,51,1
2619,2641,[22/23 PL 13R] 토트넘 vs 뉴캐슬 알미론 활약상,32,31,1
2620,2642,[22/23 PL 13R] 울버햄튼 vs 레스터 매디슨 활약상,40,45,1
2621,2643,[22/23 PL 13R] 사우스햄튼 vs 아스날 스투어트 암스트롱 활약상,41,28,1
2622,2644,[22/23 PL 13R] 첼시 vs 맨유 카세미루 활약상,38,30,1
2623,2645,[22/23 PL 13R] 첼시 vs 맨유 리산드로 마르티네스 활약상,38,30,1
2624,2646,[22/23 PL 13R] 맨시티 vs 브라이튼 데 브라위너 활약상,29,34,1
2625,2647,[22/23 PL 13R] 맨시티 vs 브라이튼 홀란드 활약상,29,34,1
2626,2648,[22/23 PL 13R] 에버튼 vs C.팰리스 이워비 활약상,43,39,1
2627,2649,[22/23 PL 13R] 노팅엄 vs 리버풀 딘 헨더슨 활약상,44,35,1
2628,2652,[22/23 PL 12R] 레스터 vs 리즈 하비 반스 활약상,45,42,1
2629,2653,[22/23 PL 12R] 풀럼 vs A.빌라 미트로비치 활약상,37,33,1
2630,2654,[22/23 PL 12R] 맨유 vs 토트넘 프레드 활약상,30,32,1
2631,2655,[22/23 PL 12R] 맨유 vs 토트넘 로리스 활약상,30,32,1
2632,2656,[22/23 PL 12R] 브렌트포드 vs 첼시 라야 활약상,36,38,1
2633,2657,[22/23 PL 12R] 브렌트포드 vs 첼시 케파 활약상,36,38,1
2634,2658,[22/23 PL 12R] 리버풀 vs 웨스트햄 누녜스 활약상,35,41,1
2635,2659,[22/23 PL 12R] C.팰리스 vs 울버햄튼 자하 활약상,39,40,1
2636,2660,[22/23 PL 12R] 브라이튼 vs 노팅엄 딘 헨더슨 활약상,34,44,1
2637,2661,[22/23 PL 11R] 리버풀 vs 맨시티 모하메드 살라 활약상,35,29,1
2638,2662,[22/23 PL 11R] 리버풀 vs 맨시티 알리송 활약상,35,29,1
2639,2663,[22/23 PL 11R] 리즈 vs 아스날 램즈데일 활약상,42,28,1
2640,2664,[22/23 PL 11R] A.빌라 vs 첼시 마운트 활약상,33,38,1
2641,2665,[22/23 PL 11R] A.빌라 vs 첼시 케파 활약상,33,38,1
2642,2666,[22/23 PL 11R] 맨유 vs 뉴캐슬 트리피어 활약상,30,31,1
2643,2667,[22/23 PL 11R] 토트넘 vs 에버튼 해리 케인 활약상,32,43,1
2644,2668,[22/23 PL 11R] 울버햄튼 vs 노팅엄 아다마 트라오레 활약상,40,44,1
2645,2669,[22/23 PL 11R] 풀럼 vs 본머스 솔랑키 활약상,37,51,1
2646,2670,[22/23 PL 11R] 풀럼 vs 본머스 미트로비치 활약상,37,51,1
2647,2671,[22/23 PL 11R] 레스터 vs C.팰리스 과이타 활약상,45,39,1
2648,2672,[22/23 PL 11R] 브렌트포드 vs 브라이튼 다비드 라야 활약상,36,34,1
2649,2673,[22/23 PL 11R] 브렌트포드 vs 브라이튼 아이반 토니 활약상,36,34,1
2650,2676,[22/23 PL 10R] 노팅엄 vs A.빌라 애슐리 영 활약상,44,33,1
2651,2677,[22/23 PL 10R] 에버튼 vs 맨유 호날두 활약상,43,30,1
2652,2678,[22/23 PL 10R] 아스날 vs 리버풀 제주스 활약상,28,35,1
2653,2679,[22/23 PL 10R] 아스날 vs 리버풀 부카요 사카 활약상,28,35,1
2654,2680,[22/23 PL 10R] 웨스트햄 vs 풀럼 스카마카 활약상,41,37,1
2655,2681,[22/23 PL 10R] C.팰리스 vs 리즈 자하 활약상,39,42,1
2656,2682,[22/23 PL 10R] 맨시티 vs 사우스햄튼 칸셀루 활약상,29,41,1
2657,2683,[22/23 PL 10R] 브라이튼 vs 토트넘 손흥민 활약상,34,32,1
2658,2684,[22/23 PL 10R] 브라이튼 vs 토트넘 해리 케인 활약상,34,32,1
2659,2685,[22/23 PL 10R] 뉴캐슬 vs 브렌트포드 기마랑이스 활약상,31,36,1
2660,2686,[22/23 PL 10R] 첼시 vs 울버햄튼 마운트 활약상,38,40,1
2661,2689,[22/23 PL 9R] 레스터 vs 노팅엄 매디슨 활약상,45,44,1
2662,2690,[22/23 PL 9R] 맨시티 vs 맨유 홀란드 활약상,29,30,1
2663,2691,[22/23 PL 9R] 리즈 vs A.빌라 멜리에 활약상,42,33,1
2664,2692,[22/23 PL 9R] 웨스트햄 vs 울버햄튼 제로드 보웬 활약상,41,40,1
2665,2693,[22/23 PL 9R] 사우스햄튼 vs 에버튼 드와이트 맥닐 활약상,41,43,1
2666,2694,[22/23 PL 9R] C.팰리스 vs 첼시 티아고 실바 활약상,39,38,1
2667,2695,[22/23 PL 9R] 리버풀 vs 브라이튼 트로사르 활약상,35,34,1
2668,2696,[22/23 PL 9R] 아스날 vs 토트넘 제주스 활약상,28,32,1
2669,2699,[22/23 PL 8R] 에버튼 vs 웨스트햄 이워비 활약상,43,41,1
2670,2700,[22/23 PL 8R] 브렌트포드 vs 아스날 제주스 활약상,36,28,1
2671,2701,[22/23 PL 8R] 토트넘 vs 레스터 손흥민 활약상,32,45,1
2672,2702,[22/23 PL 8R] 토트넘 vs 레스터 벤탕쿠르 활약상,32,45,1
2673,2703,[22/23 PL 8R] 뉴캐슬 vs 본머스 네투 활약상,31,51,1
2674,2704,[22/23 PL 8R] 뉴캐슬 vs 본머스 트리피어 활약상,31,51,1
2675,2705,[22/23 PL 8R] 울버햄튼 vs 맨시티 엘링 홀란드 활약상,40,29,1
2676,2706,[22/23 PL 8R] 노팅엄 vs 풀럼 팔리냐 활약상,44,37,1
2677,2707,[22/23 PL 8R] A.빌라 vs 사우스햄튼 제이콥 램지 활약상,33,41,1
2678,2708,[22/23 PL 6R] 맨유 vs 아스날 래시포드 활약상,30,28,1
2679,2709,[22/23 PL 6R] 브라이튼 vs 레스터 맥 칼리스터 활약상,34,45,1
2680,2710,[22/23 PL 6R] 울버햄튼 vs 사우스햄튼 포덴스 활약상,40,41,1
2681,2711,[22/23 PL 6R] A.빌라 vs 맨시티 데 브라위너 활약상,33,29,1
2682,2712,[22/23 PL 6R] 토트넘 vs 풀럼 히샤를리송 활약상,32,37,1
2683,2713,[22/23 PL 6R] 토트넘 vs 풀럼 손흥민 활약상,32,37,1
2684,2714,[22/23 PL 6R] 에버튼 vs 리버풀 픽퍼드 활약상,43,35,1
2685,2715,[22/23 PL 6R] 첼시 vs 웨스트햄 벤 칠웰 활약상,38,41,1
2686,2716,[22/23 PL 5R] 레스터 vs 맨유 산초 활약상,45,30,1
2687,2717,[22/23 PL 5R] 맨시티 vs 노팅엄 홀란드 활약상,29,44,1
2688,2718,[22/23 PL 5R] 맨시티 vs 노팅엄 알바레스 활약상,29,44,1
2689,2719,[22/23 PL 5R] 리버풀 vs 뉴캐슬 모하메드 살라 활약상,35,31,1
2690,2720,[22/23 PL 5R] 웨스트햄 vs 토트넘 소우체크 활약상,41,32,1
2691,2721,[22/23 PL 5R] 아스날 vs A.빌라 마르티넬리 활약상,28,33,1
2692,2722,[22/23 PL 5R] 본머스 vs 울버햄튼 네투 활약상,51,40,1
2693,2723,[22/23 PL 5R] 리즈 vs 에버튼 시니스테라 활약상,42,43,1
2694,2724,[22/23 PL 5R] 풀럼 vs 브라이튼 미트로비치 활약상,37,34,1
2695,2725,[22/23 PL 5R] 사우스햄튼 vs 첼시 워드-프라우스 활약상,41,38,1
2696,2726,[22/23 PL 4R] 노팅엄 vs 토트넘 해리 케인 활약상,44,32,1
2697,2727,[22/23 PL 4R] 울버햄튼 vs 뉴캐슬 네베스 활약상,40,31,1
2698,2728,[22/23 PL 4R] A.빌라 vs 웨스트햄 포르날스 활약상,33,41,1
2699,2729,[22/23 PL 4R] 첼시 vs 레스터 스털링 활약상,38,45,1
2700,2730,[22/23 PL 4R] 아스날 vs 풀럼 외데고르 활약상,28,37,1
2701,2731,[22/23 PL 4R] 맨시티 vs C.팰리스 홀란드 활약상,29,39,1
2702,2732,[22/23 PL 4R] 리버풀 vs 본머스 피르미누 활약상,35,51,1
2703,2733,[22/23 PL 4R] 사우스햄튼 vs 맨유 지오구 달로 활약상,41,30,1
2704,2734,[22/23 PL 3R] 맨유 vs 리버풀 제이든 산초 활약상,30,35,1
2705,2735,[22/23 PL 3R] 맨유 vs 리버풀 리산드로 마르티네스 활약상,30,35,1
2706,2736,[22/23 PL 3R] 뉴캐슬 vs 맨시티 홀란드 활약상,31,29,1
2707,2737,[22/23 PL 3R] 웨스트햄 vs 브라이튼 트로사르 활약상,41,34,1
2708,2738,[22/23 PL 3R] 리즈 vs 첼시 잭 해리슨 활약상,42,38,1
2709,2739,[22/23 PL 3R]  본머스 vs 아스날 외데고르 활약상,51,28,1
2710,2740,[22/23 PL 3R] C.팰리스 vs A.빌라 자하 활약상,39,33,1
2711,2741,[22/23 PL 3R] 레스터 vs 사우스햄튼 체 애덤스 활약상,45,41,1
2712,2742,[22/23 PL 3R] 에버튼 vs 노팅엄 딘 헨더슨 활약상,43,44,1
2713,2743,[22/23 PL 3R] 토트넘 vs 울버햄튼 페리시치 활약상,32,40,1
2714,2744,[22/23 PL 2R] 리버풀 vs C.팰리스 디아스 활약상,35,39,1
2715,2745,[22/23 PL 2R] 리버풀 vs C.팰리스 자하 활약상,35,39,1
2716,2746,[22/23 PL 2R] 첼시 vs 토트넘 리스 제임스 활약상,38,32,1
2717,2747,[22/23 PL 2R] 첼시 vs 토트넘 해리 케인 활약상,38,32,1
2718,2748,[22/23 PL 2R] 노팅엄 vs 웨스트햄 딘 헨더슨 활약상,44,41,1
2719,2749,[22/23 PL 2R] 노팅엄 vs 웨스트햄 아워이니 활약상,44,41,1
2720,2750,[22/23 PL 2R] 브렌트포드 vs 맨유 아이반 토니 활약상,36,30,1
2721,2751,[22/23 PL 2R] 브렌트포드 vs 맨유 마티아스 옌센 활약상,36,30,1
2722,2752,[22/23 PL 2R] 아스날 vs 레스터 제주스 활약상,28,45,1
2723,2753,[22/23 PL 2R] 맨시티 vs 본머스 케빈 데 브라위너 활약상,29,51,1
2724,2754,[22/23 PL 2R] 울버햄튼 vs 풀럼 조세 사 활약상,40,37,1
2725,2755,[22/23 PL 2R] A.빌라 vs 에버튼 대니 잉스 활약상,33,43,1
2726,2756,[22/23 PL 1R] 웨스트햄 vs 맨시티 홀란드 활약상,41,29,1
2727,2757,[22/23 PL 1R] 웨스트햄 vs 맨시티 귄도안 활약상,41,29,1
2728,2758,[22/23 PL 1R] 맨유 vs 브라이튼 대니 웰벡 활약상,30,34,1
2729,2759,[22/23 PL 1R] 맨유 vs 브라이튼 그로스 활약상,30,34,1
2730,2760,[22/23 PL 1R] 레스터 vs 브렌트포드 듀스버리-홀 활약상,45,36,1
2731,2761,[22/23 PL 1R] 리즈 vs 울버햄튼 황희찬 활약상,42,40,1
2732,2762,[22/23 PL 1R] 리즈 vs 울버햄튼 잭 해리슨 활약상,42,40,1
2733,2763,[22/23 PL 1R] 토트넘 vs 사우스햄튼 쿨루세프스키 활약상,32,41,1
2734,2764,[22/23 PL 1R] 토트넘 vs 사우스햄튼 손흥민 활약상,32,41,1
2735,2765,[22/23 PL 1R] 에버튼 vs 첼시 티아구 실바 활약상,43,38,1
2736,2766,[22/23 PL 1R] 에버튼 vs 첼시 쿨리발리 활약상,43,38,1
2737,2767,[22/23 PL 1R] 뉴캐슬 vs 노팅엄 칼럼 윌슨 활약상,31,44,1
2738,2768,[22/23 PL 1R] 뉴캐슬 vs 노팅엄 생 막시맹 활약상,31,44,1
2739,2769,[22/23 PL 1R] 풀럼 vs 리버풀 누녜스 활약상,37,35,1
2740,2770,[22/23 PL 1R] 풀럼 vs 리버풀 미트로비치 활약상,37,35,1
2741,2771,[22/23 PL 1R] 본머스 vs A.빌라 키퍼 무어 활약상,51,33,1
2742,2772,[22/23 PL 1R] 본머스 vs A.빌라 로이드 켈리 활약상,51,33,1
2743,2773,[22/23 PL 1R] C.팰리스 vs 아스날 윌리엄 살리바 활약상,39,28,1
2744,2774,[라리가 37R] 바르셀로나 vs 오사수나 H/L,135,142,2
2745,2775,[라리가 36R] 레가네스 vs 발렌시아 H/L,160,152,2
2746,2776,[라리가 34R] 빌바오 vs 레알 마드리드 H/L,141,136,2
2747,2781,[라리가 27R] 레알 베티스 vs 레알 마드리드 H/L,139,136,2
2748,2782,[라리가 27R] 바르셀로나 vs 레알 소시에다드 H/L,135,138,2
2749,2783,[라리가 26R] 레알 마드리드 vs 바르셀로나 H/L,136,135,2
2750,2784,[라리가 26R] 발렌시아 vs 레알 베티스 H/L,152,139,2
2751,2785,[라리가 24R] 레알 마드리드 vs 셀타 비고 H/L,136,147,2
2752,2786,[라리가 24R] 바르셀로나 vs 헤타페 H/L,135,150,2
2753,2787,[라리가 23R] 오사수나 vs 레알 마드리드 H/L,142,136,2
2754,2788,[라리가 21R] 발렌시아 vs 바르셀로나 H/L,152,135,2
2755,2789,[라리가 20R] 바르셀로나 vs 그라나다 H/L,135,155,2
2756,2790,[라리가 20R] 레알 마드리드 vs 세비야 H/L,136,146,2
2757,2791,[라리가 19R] 에스파뇰 vs 바르셀로나 H/L,153,135,2
2758,2792,[라리가 19R] 발렌시아 vs 에이바르 H/L,152,159,2
2759,2793,[라리가 17R] 발렌시아 vs 레알 마드리드 H/L,152,136,2
2760,2794,[라리가 17R] 레알 소시에다드 vs 바르셀로나 H/L,138,135,2
2761,2795,[라리가 16R] 바르셀로나 vs 마요르카 H/L,135,144,2
2762,2796,[라리가 15R] AT마드리드 vs 바르셀로나 H/L,137,135,2
2763,2797,[라리가 15R] 알라베스 vs 레알 마드리드 H/L,157,136,2
2764,2798,[라리가 14R] 레가네스 vs 바르셀로나 H/L,160,135,2
2765,2799,[라리가 12R] 에스파뇰 vs 발렌시아 H/L,153,152,2
2766,2800,[라리가 11R] 바르셀로나 vs 레알 바야돌리드 H/L,135,148,2
2767,2801,[라리가 8R] 발렌시아 vs 알라베스 H/L,152,157,2
2768,2802,[라리가 8R] 레알 마드리드 vs 그라나다 H/L,136,155,2
2769,2803,[라리가 7R] AT마드리드 vs 레알 마드리드 H/L,137,136,2
2770,2804,[라리가 7R] 헤타페 vs 바르셀로나 H/L,150,135,2
2771,2805,[라리가 7R] 빌바오 vs 발렌시아 H/L,141,152,2
2772,2806,[라리가 6R] 레알 마드리드 vs 오사수나 H/L,136,142,2
2773,2807,[라리가 6R] 발렌시아 vs 헤타페 H/L,152,150,2
2774,2808,[라리가 6R] 바르셀로나 vs 비야레알 H/L,135,140,2
2775,2809,[라리가 5R] 세비야 vs 레알 마드리드 H/L,146,136,2
2776,2810,[라리가 5R] 발렌시아 vs 레가네스 H/L,152,160,2
2777,2811,[라리가 5R] 그라나다 vs 바르셀로나 H/L,155,135,2
2778,2812,[라리가 4R] 바르셀로나  vs발렌시아 H/L,135,152,2
2779,2813,[라리가 4R] 소시에다드 vs AT마드리드 H/L,138,137,2
2780,2814,[라리가 4R] 레알 마드리드 vs 레반테 H/L,136,156,2
2781,2815,[라리가 3R] 비야레알 VS 레알 마드리드 H/L,140,136,2
2782,2816,[라리가 3R] 발렌시아 VS  마요르카 H/L,152,144,2
2783,2817,[라리가 3R] 오사수나 VS 바르셀로나 H/L,142,135,2
2784,2818,[라리가 2R] 바르셀로나 VS 레알 베티스 H/L,135,139,2
2785,2819,[라리가 2R] 레알 마드리드 VS 레알 바야돌리드 H/L,136,148,2
2786,2820,[라리가 2R]  셀타 비고 VS 발렌시아 H/L,147,152,2
2787,2821,[라리가 1R]  셀타 비고 VS 레알 마드리드  H/L,147,136,2
2788,2822,[라리가 1R]  발렌시아 VS 레알 소시에다드 H/L,152,138,2
2789,2823,[라리가 1R] 빌바오 VS 바르셀로나 H/L,141,135,2
2790,2824,[20/21 라리가] 38R 바야돌리드 vs AT마드리드 H/L,148,137,2
2791,2825,[20/21 라리가] 38R 우에스카 vs 발렌시아 H/L,158,152,2
2792,2826,[20/21 라리가] 38R 레알 마드리드 vs 비야레알 H/L,136,140,2
2793,2827,[20/21 라리가] 38R 에이바르 vs 바르셀로나 H/L,159,135,2
2794,2828,[20/21 라리가] 37R AT마드리드 vs 오사수나 H/L,137,142,2
2795,2829,[20/21 라리가] 37R 바르셀로나 vs 셀타비고 H/L,135,147,2
2796,2830,[20/21 라리가] 37R 발렌시아 vs 에이바르 H/L,152,159,2
2797,2831,[20/21 라리가] 37R 빌바오 vs 레알 마드리드 H/L,141,136,2
2798,2832,[20/21 라리가] 36R 그라나다 vs 레알 마드리드 H/L,155,136,2
2799,2833,[20/21 라리가] 36R 세비야 vs 발렌시아 H/L,146,152,2
2800,2834,[20/21 라리가] 36R 레반테 vs 바르셀로나 H/L,156,135,2
2801,2835,[20/21 라리가] 35R 레알 마드리드 vs 세비야 H/L,136,146,2
2802,2836,[20/21 라리가] 35R 발렌시아 vs 바야돌리드 H/L,152,148,2
2803,2837,[20/21 라리가] 35R 바르셀로나 vs AT 마드리드 H/L,135,137,2
2804,2838,[20/21 라리가] 34R 발렌시아 vs 바르셀로나 H/L,152,135,2
2805,2839,[20/21 라리가] 34R 레알 마드리드 vs 오사수나 H/L,136,142,2
2806,2840,[20/21 라리가] 34R 엘체 vs AT마드리드 H/L,154,137,2
2807,2841,[20/21 라리가] 33R 바르셀로나 vs 그라나다 H/L,135,155,2
2808,2842,[20/21 라리가] 32R 비야레알 vs 바르셀로나 H/L,140,135,2
2809,2843,[20/21 라리가] 32R 레알 마드리드 vs 베티스 H/L,136,139,2
2810,2844,[20/21 라리가] 32R 발렌시아 vs 알라베스 H/L,152,157,2
2811,2845,[20/21 라리가] 31R 바르셀로나 vs 헤타페 H/L,135,150,2
2812,2846,[20/21 라리가] 31R 오사수나 vs 발렌시아 H/L,142,152,2
2813,2847,[20/21 라리가] 33R 레알 베티스 vs 발렌시아 H/L,139,152,2
2814,2848,[20/21 라리가] 33R 헤타페 vs 레알 마드리드 H/L,150,136,2
2815,2849,[20/21 라리가] 30R 레알 베티스 vs AT 마드리드 H/L,139,137,2
2816,2850,[20/21 라리가] 30R 발렌시아 vs 소시에다드 H/L,152,138,2
2817,2851,[20/21 라리가] 30R 레알 마드리드 vs 바르셀로나 H/L,136,135,2
2818,2852,[20/21 라리가] 29R 바르셀로나 vs 바야돌리드 H/L,135,148,2
2819,2853,[20/21 라리가] 29R 카디스 vs 발렌시아 H/L,149,152,2
2820,2854,[20/21 라리가] 28R 소시에다드 vs 바르셀로나 H/L,138,135,2
2821,2855,[20/21 라리가] 28R 발렌시아 vs 그라나다 H/L,152,155,2
2822,2856,[20/21 라리가] 28R 셀타비고 vs 레알 마드리드 H/L,147,136,2
2823,2857,[20/21 라리가] 27R 바르셀로나 vs 우에스카 H/L,135,158,2
2824,2858,[20/21 라리가] 27R 레반테 vs 발렌시아 H/L,156,152,2
2825,2859,[20/21 라리가] 26R AT마드리드 vs R.마드리드  H/L,137,136,2
2826,2860,[20/21 라리가] 26R 오사수나 vs 바르셀로나 H/L,142,135,2
2827,2861,[20/21 라리가] 25R 레알 마드리드 vs 소시에다드 H/L,136,138,2
